"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",107.174181401119,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",106.580234816369,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",107.443838834281,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",108.723211435582,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",108.106795030905,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",110.21572544648,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",110.78651575732,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",112.679477130335,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",113.314290223546,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",113.963751012601,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",114.847730514201,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",114.79999686268,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",117.955429995796,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",122.787241932167,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",128.555948742336,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",134.78593578207,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",138.232640108964,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q2",139.09591707321,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q3",141.076351757515,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q4",139.217920399053,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q1",79.175295505981,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q2",79.1695189990519,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q3",76.1320430549618,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q4",77.5546627389862,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q1",78.236772648253,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q2",75.8129717642993,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q3",77.7286178214458,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q4",75.5909764607359,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q1",76.5660480571387,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q2",76.1731509370657,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q3",77.3948090053816,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q4",75.8566667240764,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q1",75.320926697614,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q2",75.7350898032667,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q3",74.3134175212225,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q4",76.7893357144613,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q1",69.9776876049707,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q2",73.6714317556271,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q3",73.2369456695072,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q4",74.4776656133201,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q1",73.8633813437496,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q2",74.6187540470543,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q3",74.0915926725334,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q4",76.0888307205144,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q1",75.9811742627194,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q2",75.9857070674811,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q3",76.3308686631403,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q4",76.2403597546908,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q1",77.2892671179966,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q2",78.4190100386206,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q3",78.4826350719774,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q4",76.8699702115343,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q1",76.5715094536849,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q2",75.2693963406574,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q3",76.6462069765009,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q4",79.4494614956592,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q1",79.8029188776585,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q2",80.1337983648768,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q3",79.1149015979446,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q4",79.8248411211006,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q1",83.1094206062272,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q2",85.4368327923315,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q3",86.8500880174625,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q4",87.3671561054819,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q1",86.4092390866183,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q2",87.601028995552,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q3",88.6135608589269,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q4",90.4001878243223,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q1",91.3354002670117,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q2",91.6432715538146,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q3",93.0600468031677,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q4",94.1020965423912,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q1",94.4293446733996,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q2",94.8378634898632,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q3",96.5917021179857,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q4",95.4501613076951,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q1",96.4685381362812,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q2",96.8929785276838,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q3",95.3298598947561,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q4",98.1814127196853,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q1",94.7241947607304,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.0382449515477,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q3",103.034084104834,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q4",103.203476182888,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q1",105.826693368845,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q2",106.527492588586,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.447139399872,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q4",108.155705127153,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q1",109.040245171078,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q2",110.375464352586,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q3",110.866030078075,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q4",112.486468377133,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q1",112.831495801556,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q2",112.742611621232,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q3",113.546732334691,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q4",115.391261963334,
"AUT","HOUSECOST","REAL","IDX2015","Q","2019-Q1",115.620050392884,
"AUT","HOUSECOST","REAL","IDX2015","Q","2019-Q2",117.738834734141,
"AUT","HOUSECOST","REAL","IDX2015","Q","2019-Q3",118.355872638003,
"AUT","HOUSECOST","REAL","IDX2015","Q","2019-Q4",120.997876544794,
"AUT","HOUSECOST","REAL","IDX2015","Q","2020-Q1",121.84510384085,
"AUT","HOUSECOST","REAL","IDX2015","Q","2020-Q2",124.439709051211,
"AUT","HOUSECOST","REAL","IDX2015","Q","2020-Q3",126.688469660966,
"AUT","HOUSECOST","REAL","IDX2015","Q","2020-Q4",128.512020969283,
"AUT","HOUSECOST","REAL","IDX2015","Q","2021-Q1",132.153996982263,
"AUT","HOUSECOST","REAL","IDX2015","Q","2021-Q2",136.105912432362,
"AUT","HOUSECOST","REAL","IDX2015","Q","2021-Q3",138.893517675819,
"AUT","HOUSECOST","REAL","IDX2015","Q","2021-Q4",144.201046283021,
"AUT","HOUSECOST","REAL","IDX2015","Q","2022-Q1",144.579326960293,
"AUT","HOUSECOST","REAL","IDX2015","Q","2022-Q2",143.047083814201,
"AUT","HOUSECOST","REAL","IDX2015","Q","2022-Q3",142.872700656802,
"AUT","HOUSECOST","REAL","IDX2015","Q","2022-Q4",141.859225104209,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q1",6.46398743167351,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q2",6.5905984963715,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q3",6.76327759387831,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q4",6.89036423594126,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q1",6.96854409573915,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q2",7.03453790473767,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q3",7.09402675064435,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q4",7.20235174804276,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q1",7.34734074704853,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q2",7.52091304713916,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q3",7.64803878599714,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q4",7.76608714772379,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q1",7.88290958005979,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q2",7.99623940102721,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q3",8.15397559630405,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q4",8.45917696301573,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q1",8.71110965467575,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q2",8.94648701872514,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q3",9.15521116013771,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q4",9.35824617444377,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q1",9.64102057556718,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q2",10.0100196954197,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q3",10.4256369357981,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q4",10.7323156552934,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q1",10.9547605829038,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q2",11.1245695379766,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q3",11.3142023735262,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q4",11.5593390749684,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q1",11.9948115413212,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q2",12.4256223940444,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q3",12.7540798737909,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q4",12.9904817152451,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q1",13.0426693043652,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q2",13.1016100746735,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q3",13.1948374638493,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q4",13.4163593489345,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q1",13.7711227948688,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q2",14.2290994204803,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q3",14.835690327867,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q4",15.4810838383709,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q1",16.1571805990995,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q2",16.8202690541593,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q3",17.458632618219,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q4",18.1605018569874,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q1",18.4876018057278,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q2",18.8710810624092,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q3",19.1266360826032,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q4",19.370852942757,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q1",19.6588863061367,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q2",19.9028675460073,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q3",20.0941486097517,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q4",20.2951876793951,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q1",20.515503605908,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q2",20.6579201858658,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q3",20.7147889434204,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q4",20.9181981701165,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q1",21.1183252381024,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q2",21.2781077625846,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q3",21.4520131776783,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q4",21.7242681777268,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q1",22.1223219736469,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q2",22.6250668604179,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q3",22.882317944511,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q4",23.1284207152412,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q1",23.6160857194812,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q2",24.5364731540421,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q3",26.0462154236857,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q4",26.9724669133442,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q1",27.8899244738721,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q2",28.6386626169618,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q3",29.2787879517869,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q4",29.8251495160766,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q1",30.1682522422068,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q2",30.4092777241556,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q3",31.5619752763023,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q4",32.2815342634055,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q1",32.8807349573996,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q2",33.3706434868356,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q3",33.2552801726456,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q4",33.6316669904247,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q1",34.0899254355238,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q2",34.3568620239087,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q3",34.7266856335484,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q4",35.1969861517862,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q1",35.3995491500723,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q2",35.5744400174972,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q3",35.9289632596661,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q4",36.1922567650792,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q1",36.2889195175214,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q2",36.4794369839673,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q3",36.6248296342013,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q4",36.8021461181594,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q1",37.1469568483316,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q2",37.4277574940861,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q3",37.5631565775022,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q4",37.9276057110763,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q1",38.4580664928063,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q2",38.9629071927889,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q3",39.3036448338899,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q4",39.6034201027339,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q1",40.2763377023869,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q2",40.6872263707077,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q3",41.2446547595982,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q4",41.6842857604594,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q1",42.3255005574672,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q2",43.1740759261103,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q3",44.0513000232365,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q4",44.9617178344037,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q1",44.9779152195491,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q2",45.4542758074562,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q3",46.1533432598252,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q4",47.0026366239106,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q1",47.7803861515549,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q2",48.5415882999534,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q3",49.1022163528825,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q4",49.8589881203626,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q1",51.3230504605569,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q2",52.004920813187,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q3",52.8589113259082,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q4",53.8669471708971,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q1",54.5871981056243,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q2",55.2908450858145,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q3",56.5055477996017,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q4",56.4201272603841,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q1",56.8703967196566,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q2",57.5889557832853,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q3",58.0777563886782,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q4",58.401193068663,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q1",58.852058695544,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q2",59.2503062079081,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q3",59.7421118880756,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q4",60.0717467396227,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q1",60.3929424192839,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q2",60.6153089052284,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q3",60.7478623373096,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q4",61.0465209687712,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q1",61.3593471372762,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q2",61.7338153408851,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q3",61.6705823639587,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q4",62.1486607131715,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q1",62.9189809078611,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q2",63.5068358249005,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q3",63.9181572020075,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q4",63.5436931899562,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q1",63.1457610841031,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q2",63.7630491177596,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q3",65.0724800685109,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q4",66.2067878219442,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q1",67.1292111941345,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q2",67.6792619596262,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q3",67.4604164327443,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q4",67.1536910335757,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q1",67.4128024638479,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q2",68.0806246019199,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q3",70.3077848952046,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q4",73.004050770212,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q1",72.9217695101882,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q2",71.4696220052391,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q3",71.719674712505,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q4",72.2508686535033,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q1",72.7296526081675,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q2",73.9466429988799,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q3",74.0201392265457,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q4",74.1301615023913,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q1",74.6852227993418,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q2",75.2886212644738,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q3",75.4271043725189,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q4",75.2174092027959,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q1",75.4944484576015,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q2",75.7441709884691,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q3",76.1932459967094,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q4",76.9595330452849,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q1",78.126995650233,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q2",79.1213015588068,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q3",80.1003707845071,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q4",81.3418537118207,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q1",81.9732945986333,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q2",82.4454086073073,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q3",83.2047155981545,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q4",83.6119057238532,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q1",84.1033688707857,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q2",85.0110924836286,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q3",86.1313931477622,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q4",86.9800324986485,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q1",87.7280070328565,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q2",89.236182594783,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q3",89.7424645733277,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q4",90.5967461922982,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q1",91.3011920721551,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q2",91.7938769789547,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q3",92.2922327861373,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q4",93.0170910537415,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q1",94.1073298019666,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q2",95.1370479077561,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q3",96.2261869504536,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q4",97.5694915238367,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q1",98.8743187604783,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.852291976393,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.548556653858,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.72483260927,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q1",101.471960789423,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q2",102.633290797793,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q3",103.558713864627,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q4",104.667427322722,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q1",105.627822748325,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q2",106.681943423463,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q3",107.900114968003,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q4",109.152015466636,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q1",109.956854381883,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q2",110.724797326659,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q3",111.774551031796,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q4",112.869797458012,
"AUT","HOUSECOST","RENT","IDX2015","Q","2019-Q1",113.527679858123,
"AUT","HOUSECOST","RENT","IDX2015","Q","2019-Q2",114.348076968748,
"AUT","HOUSECOST","RENT","IDX2015","Q","2019-Q3",115.072204602472,
"AUT","HOUSECOST","RENT","IDX2015","Q","2019-Q4",115.609041745983,
"AUT","HOUSECOST","RENT","IDX2015","Q","2020-Q1",116.702576886877,
"AUT","HOUSECOST","RENT","IDX2015","Q","2020-Q2",118.221443835891,
"AUT","HOUSECOST","RENT","IDX2015","Q","2020-Q3",120.334594437534,
