var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
1437,Percentage of Smokers Age ≥ 15 years by Percentile Group of Expenditure,30,Health,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; Source: Susenas (processed) &lt;/li&gt;
&lt;li&gt; Data for 2018 comes from RISKESDAS and for the age of people who smoke at age&amp;gt; = 10 years (28.8%) &lt;/li&gt;
&lt;li&gt; Data before 2015 are not available (variables not yet collected in the survey) &lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",342,Percent,1.0
1438,Percentage of Smokers Age ≥ 15 years by Age,30,Health,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : Indonesia Socio-Economic Survey&lt;br /&gt;Note : Data before 2015 are not available (variables not yet collected in the survey)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,372,Percent,1.0
1475,Alcohol consumption by people aged ≥ 15 years in the past year,30,Health,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : Statistics Indonesia&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,361,Liter per capita,1.0
1477,Density and Distribution of Health Workers,30,Health,,&lt;p&gt;Source : Indonesia Ministry of Health&lt;br /&gt;&lt;/p&gt;&lt;p&gt;per 100000 population&lt;/p&gt;,1,,1.0
1478,Percentage of Availability of Medicines and Vaccines in Puskesmas,30,Health,,&lt;p&gt;Source : &lt;span class=&quot;tlid-translation translation&quot; lang=&quot;en&quot; xml:lang=&quot;en&quot;&gt;&lt;span title=&quot;&quot;&gt;Indonesia Ministry of Health&lt;/span&gt;&lt;/span&gt;&lt;br /&gt;&lt;/p&gt;,380,,1.0
1479,Number of Clients Accessing Post-rehabilitation Services,30,Health,,,380,,1.0
1480,Prevalence of High Blood Pressure by Province,30,Health,,"&lt;div&gt;Source: Riskesdas 2007 and 2013, Sirkesnas 2016, Integration of Susenas and Riskesdas 2018, Ministry of Health RI&lt;/div&gt;&lt;div&gt;based on the results of blood pressure measurements&lt;/div&gt;",1,,1.0
1481,Prevalence of Obesity in Age Population> 18 Years Old,30,Health,,"&lt;div&gt;Sources: Riskesdas 2007, Riskesdas 2013, Sirkesnas 2016, Integration of Susenas and Riskesdas 2018 (Ministry of Health) and BPS&lt;/div&gt;&lt;div&gt;Note: obesity with Body Mass Index (BMI) measurement results 25&lt;/div&gt;&lt;div&gt;Data of 2007 is data on the prevalence of obesity in the population aged ≥ 15 years&lt;/div&gt;",361,,1.0
1483,Number of Social Rehabilitation Victims Who Have Been Developed / Assisted,30,Health,,,383,Unit,1.0
1531,Toddler Prevalence is Very Short and Short by Regency / City in 2018,30,Health,"Riskesdas, 2018","Riskesdas, 2018",2,Percent,1.0
1533,"Percentage of smoking in population aged ≤ 18 years, according to sex",30,Health,"&lt;ul&gt;
&lt;li&gt; Source: KOR Susenas (processed) &lt;/li&gt;
&lt;li&gt; The 2018 figure is available in the 2018 Susenas and Riskesdas Integration Data &lt;/li&gt;
&lt;/ul&gt;",&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : Indonesia Socio-Economic Survey (SUSENAS KOR) &lt;br /&gt;Note : The 2018 figures are available in the 2018 Susenas and Riskesdas Integration Data&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,394,Percent,1.0
1535,Percentage of Smoking in People Aged ≤ 18 Years According to Age Group,30,Health,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; Source: KOR Susenas (processed) &lt;/li&gt;
&lt;li&gt; The 2018 figure is available in the 2018 Susenas and Riskesdas Integration Data &lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",395,Percent,1.0
1537,Percentage of Smoking in Populations ≤ 18 Years Old by Region,30,Health,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; Source: KOR Susenas (processed) &lt;/li&gt;
&lt;li&gt; The 2018 figure is available in the 2018 Susenas and Riskesdas Integration Data &lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",310,Percent,1.0
1568,Infant Mortality Rate (IMR) Per 1000 Live Births by Residence Area,30,Health,,"&lt;p&gt;Source : IDHS
&lt;br /&gt;
Note :
Infant Mortality Rate (IMR) for disaggregation rates by region of residence with reference to the period of 5 years before the survey&lt;br /&gt;&lt;/p&gt;",310,,1.0
1569,Infant Mortality Rate (IMR) Per 1000 Live Births by Age of Mother During Childbirth,30,Health,,&lt;p&gt;Source : IDHS&lt;br /&gt;Note : Infant Mortality Rate (IMR) for disaggregation rates according to maternal age at birth with a reference period of 10 years before the survey&lt;br /&gt;&lt;/p&gt;,368,,1.0
1572,Infant Mortality Rate (IMR) Per 1000 Live Births According to Wealth Quantile,30,Health,,"&lt;p&gt;Source : IDHS&lt;br /&gt;
Note : Infant Mortality Rate (IMR) for disaggregation rates according to wealth quintile with a reference period of 10 years before the survey&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",369,,1.0
1574,Infant Mortality Rate (IMR) Per 1000 Live Births of Mothers Education,30,Health,,"&lt;p&gt;Source: IDHS&lt;br /&gt;
Note: Infant Mortality Rate (IMR) for disaggregation rates according to maternal education with a reference period of 10 years before the survey&lt;br /&gt;&lt;/p&gt;",359,,1.0
1584,Infant Mortality Rate (IMR) Per 1000 Live Births by Province,30,Health,,"&lt;p&gt;Source: IDHS&lt;br /&gt;
Note:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Indonesian Infant Mortality Rate (IMR) in 2012 and 2017 with a reference to the period of 5 years before the survey&lt;/li&gt;&lt;li&gt;IMR for disaggregation figures by province with reference to the 10-year period before the survey&lt;/li&gt;&lt;li&gt;There is no IMR for the province in 2017&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,,1.0
1614,Prevalence of Toddler Very Short and Short in Regency / City SSGBI,30,Health,,Source: Susenas March 2019 Integration Data and 2019 Indonesian Toddler Nutrition Status Study (SSGBI),409,Percent,1.0
1761,Percentage of Toddler Obesity (BB / TB) Age Group 0-59 Months by Province,30,Health,,"&lt;p&gt;Source: Nutrition Status Monitoring Handbook, Ministry of Health&lt;br /&gt;&lt;/p&gt;",1,Percent,1.0
1762,Percentage of districts that reach 80% of basic basic immunization in infants,30,Health,,&lt;p&gt;Source: Indonesia Health Profile 2017&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
1763,"Incidence of Tuberculosis (ITB) Per 100,000 Population",30,Health,,"&lt;p&gt;Source: WHO Global TB Report
&lt;/p&gt;",453,,1.0
1764,Number of districts / cities that have achieved malaria elimination,30,Health,,"&lt;ul&gt;&lt;li&gt;Source: Indonesia Health Profile, Ministry of Health&lt;/li&gt;&lt;li&gt;
Note: Provincial data in 2015 were not available&lt;/li&gt;&lt;/ul&gt;",1,,1.0
1766,Percentage of districts / cities that did early detection for hepatitis B infection,30,Health,,"&lt;p&gt;Source: Indonesia Health Profile 2018, Ministry of Health Republic of Indonesia&lt;br /&gt;&lt;/p&gt;",454,Percent,1.0
1770,Number of Regencies/Cities with Leprosy Elimination,30,Health,,"&lt;p&gt;Source: Indonesia Health Profile, Ministry of Health&lt;br /&gt;&lt;/p&gt;",101,,1.0
1773,Prevalence of undernourished children under five by Province in Indonesia (PSG),30,Health,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: Nutrition Status Monitoring, Indonesia Health Profile, Ministry of Health, Indonesia Health Profile 2018, Ministry of Health&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,,1.0
1776,Prevalence of malnutrition children by Province in Indonesia (PSG),30,Health,,"&lt;p&gt;Source: Nutrition Status Monitoring, Indonesia Health Profile, Ministry of Health&lt;br /&gt;&lt;/p&gt;",1,,1.0
1777,Prevalence of undernourished children under five by Province in Indonesia (PSG),30,Health,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Sumber : Pemantauan Status Gizi, Profil Kesehatan Indonesia, KEMENKES
&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Kekurangan Gizi = Gizi Buruk + Gizi Kurang&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,,1.0
1778,Number of Filariasis Endemic Districts/Cities Reaching Elimination,30,Health,,"&lt;p&gt;Source: Indonesia Health Profile, Ministry of Health&lt;/p&gt;&lt;p&gt;Note: There are no filariasis endemic districts/cities in DKI Jakarta, DI Yogyakarta, East Java, Bali, West Nusa Tenggara, and North Sulawesi Provinces&lt;/p&gt;",1,,1.0
1779,Prevalence of high blood pressure according to the area of residence,30,Health,,"&lt;p&gt;Source: Riskesdas, 2016 data from 2016 SIRKESNAS (Indonesian Health Indicators Survey) Report, Ministry of Health Republic of Indonesia&lt;br /&gt;&lt;/p&gt;",310,,1.0
1780,Prevalence of high blood pressure according to sex,30,Health,,"&lt;p&gt;Source: Riskesdas, 2016 data from 2016 SIRKESNAS (Indonesian Health Indicators Survey) Report, Ministry of Health Republic of Indonesia&lt;br /&gt;&lt;/p&gt;",217,,1.0
1781,The prevalence of obesity in people aged> 18 years according to sex,30,Health,,"&lt;p&gt;Sources: Riskesdas 2007, Riskesdas 2013, Sirkesnas 2016, Integration of Susenas and Riskesdas 2018 (Ministry of Health) and BPS&lt;/p&gt;&lt;p&gt;Note: obesity with Body Mass Index (BMI) measurement results 25&lt;/p&gt;&lt;p&gt;Data of 2007 is data on the prevalence of obesity in the population aged ≥ 15 years&lt;/p&gt;",217,,1.0
1782,The prevalence of anemia in pregnant women according to age group,30,Health,,"&lt;p&gt;Source: Riskesdas
* Riskesdas data previously held every 3 years (2007, 2010, 2013) and then will be done every 5 years (2018)&lt;br /&gt;&lt;/p&gt;",455,,1.0
1793,The Number of Victims of Napza Who Get Social Rehabilitation in The Orphanage According to Service Standards,30,Health,,&lt;p&gt;Source: BNN (Direct Visit)&lt;br /&gt;&lt;/p&gt;,382,People,1.0
1813,Proportion of Population Who Have Proper Handwashing Habits by Region,30,Health,,"&lt;p&gt;Proportion of Correct Handwashing Behavior by Region. The proportion here is the proportion of population aged 10 years and over who have good hand washing habits, namely washing hands using soap and running water before preparing food and every time dirty hands (holding money, animals, gardening) and after defecation and after tricking the baby, as well as after using pesticides / insecticides and before breastfeeding the baby. &lt;/p&gt;&lt;p&gt;Data 2018 Source: 2018 Community Health Development Index&lt;br /&gt;&lt;/p&gt;",167,Percent,1.0
1816,Morbidity Rates by Region,30,Health,,"&lt;ul&gt;&lt;li&gt;Health complaints are disturbances to physical and mental conditions, including due to accidents, or other things that cause disruption of daily activities. In general, the main health complaints experienced by many residents are heat, headaches, coughs, colds, diarrhea, asthma / shortness of breath, toothache. People who suffer from chronic diseases are considered to have health complaints even though during the survey (last one month) the disease did not relapse.

&lt;/li&gt;&lt;li&gt;Measurement: the number of residents experiencing health and disruption of activities divided by the population

&lt;/li&gt;&lt;li&gt;This indicator can be used to measure the level of public health in general as seen from complaints that indicate a particular disease. Knowledge of the health status of a community can be a consideration in the development of the health sector, which aims to ensure that all levels of society obtain health services easily, cheaply and evenly. Through these efforts, it is expected that a better degree of public health will be achieved.
Interpretation The more people who experience health complaints means the lower health status of the community concerned
&lt;/li&gt;&lt;li&gt;Source 2019: Susenas 2019&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;",167,Percent,1.0
1949,Special Index for Stunting Management by Province,30,Health,,,1,,1.0
1950,Special Index for Stunting Handling by Regency / City,30,Health,,"&lt;p&gt;
Districts / cities that do not display the value of the Special Stunting Handling Index (IKPS) are areas that have the IKPS compiler indicator with a Relative Standard Error above 25 percent.
&lt;br /&gt;&lt;/p&gt;
&lt;p&gt;
IKPS is an index compiled to meet the target of Disbursement Linked Indicators (DLI) 8 Cooperation Agreement between the Government of Indonesia and the World Bank. IKPS at the national and provincial levels is formed from 6 (six) dimensions, namely the dimensions of health, nutrition, housing, food, education, and social protection. IKPS at the district / city level is formed from 5 (five) dimensions, namely the dimensions of health, nutrition, housing, education, and social protection.&lt;/p&gt;

&lt;p&gt;
IKPS is in the form of numbers on a scale of 1-100. Changes in the IKPS indicate a change in indicators related to stunting. IKPS is a proxy used to see the development of various indicators related to stunting. Apart from the March 2018 National Socio-Economic Survey (Susenas), specifically for 2018 the data used to compile the IKPS also uses the March 2018 Susenas integration data and 2018 Basic Health Research (Riskesdas).
&lt;/p&gt;

&lt;p&gt;
Resulted from: National Socio-Economic Survey (Susenas) March 2018, National Socio-Economic Survey (Susenas) March 2019.
&lt;/p&gt;",485,,1.0
1974,Percentage of Population Who Have Self Treatment During the Last Month,30,Health,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Data 2002-2014 click here: &lt;a href=&quot;https://www.bps.go.id/indicator/30/224/1/persentase-penduduk-yang-mengobati-sendiri-selama-sebulan-terakhir.html&quot;&gt;https://www.bps.go.id/indicator/30/224/1/persentase-penduduk-yang-mengobati-sendiri-selama-sebulan-terakhir.html&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,1,Percent,1.0
101,Number Of Crime According To Police Territorial Jurisdiction,34,Social Resilience,,"&lt;p&gt;Source: Indonesian National Police Headquarter &lt;br /&gt;						
Notes : &lt;br /&gt;
1. Polda Kepulauan Riau tahun 2000-2004 merupakan bagian dari Polda Riau, Polda Kep. Bangka Belitung tahun 2000-2004 merupakan bagian dari Polda Sumatera Selatan, Polda Banten tahun 2000-2003 merupakan bagian dari Polda Jawa Barat, Polda Gorontalo tahun 2000-2003 merupakan bagian dari Polda Sulut, Polda Maluku Utara tahun 2000-2004 merupakan bagian dari Polda Maluku &lt;br /&gt;						
2. Polda Metro Jaya include Polres Jakarta Selatan, Jakarta Timur, Jakarta Pusat, Jakarta Utara, Jakarta Barat, Kepulauan Seribu, Kabupaten Bekasi, Kota Bekasi, Kabupaten Tangerang, Kota Tangerang, Kota Depok, Bandara Soekarno-Hatta, and KP3 &lt;br /&gt;						
3. Polda Kalimantan Utara was only formed in 2018. In 2000-2017, polda Kalimantan Utara were part of Polda Kalimantan Timur&lt;br /&gt;&lt;/p&gt;",89,,1.0
297,Percentage Completion Crime,34,Social Resilience,,"&lt;p&gt;1. Polda Kepulauan Riau on 2000-2004 is a part of Polda Riau, Polda Kep. Bangka Belitung on 2000-2004 is a part of Polda Sumatera Selatan, Polda Banten on 2000-2003 is a part of Polda Jawa Barat, Polda Gorontalo on 2000-2003 is a part of Polda Sulut, Polda Maluku Utara on 2000-2004 is a part of Polda Maluku, and Polda Papua Barat on 2000-2014 is a part of Polda Papua, Polda Sulawesi Barat on 2000-2016 is a part of Polda Sulawesi Selatan&lt;br /&gt;
2. Polda Metro Jaya include Polres Jakarta Selatan, Jakarta Timur, Jakarta Pusat, Jakarta Utara, Jakarta Barat, Kepulauan Seribu, Kabupaten Bekasi, Kota Bekasi, Kabupaten Tangerang, Kota Tangerang, Kota Depok, Bandara Soekarno-Hatta, and KP3&lt;br /&gt;
3. Polda Kalimantan Utara was only formed in 2018. In 2000-2017, polda Kalimantan Utara were part of Polda Kalimantan Timur&lt;br /&gt;&lt;br /&gt;
Source: Indonesian National Police Headquarter&lt;br /&gt;&lt;/p&gt;",89,Percent,2.0
299,Risk of Citizens Become Crime Victims (Per 100.000 people) ,34,Social Resilience,,"&lt;p&gt;1. Polda Kepulauan Riau on 2000-2004 is a part of Polda Riau, Polda Kep. Bangka Belitung on 2000-2004 is a part of Polda Sumatera Selatan, Polda Banten on 2000-2003 is a part of Polda Jawa Barat, Polda Gorontalo on 2000-2003 is a part of Polda Sulut, Polda Maluku Utara on 2000-2004 is a part of Polda Maluku, and Polda Papua Barat on 2000-2014 is a part of Polda Papua, Polda Sulawesi Barat on 2000-2016 is a part of Polda Sulawesi Selatan&lt;br /&gt;
2. Polda Metro Jaya include Polres Jakarta Selatan, Jakarta Timur, Jakarta Pusat, Jakarta Utara, Jakarta Barat, Kepulauan Seribu, Kabupaten Bekasi, Kota Bekasi, Kabupaten Tangerang, Kota Tangerang, Kota Depok, Bandara Soekarno-Hatta, and KP3&lt;br /&gt;
3. Polda Kalimantan Utara was only formed in 2018. In 2000-2017, polda Kalimantan Utara were part of Polda Kalimantan Timur&lt;br /&gt;&lt;br /&gt;
Source: Indonesian National Police Headquarter&lt;br /&gt;&lt;/p&gt;",89,,1.0
592,Anti-Corruption Behaviour Index (ACBI) by Dimension and Sex,34,Social Resilience,,,158,,1.0
594,Anti-Corruption Behaviour Index (ACBI) by Dimension and Age Group,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2017",158,,1.0
595,Anti-Corruption Behaviour Index (ACBI) by Dimension Urban-Rural Classification,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2017",158,,1.0
597,Anti-Corruption Behaviour Index (ACBI) by Dimension and Level of Education,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2017",158,,1.0
598,Indonesian Democracy Index (IDI) by Province,34,Social Resilience,,"&lt;p&gt;Source: Statistics Indonesia, 2009-2020&lt;br /&gt;&lt;/p&gt;",1,,1.0
599,Indonesia Democracy Index (IDI) by Aspect and Province,34,Social Resilience,,"&lt;p&gt;Source: Statistics Indonesia, 2009-2020&lt;br /&gt;&lt;/p&gt;",1,,1.0
601,Happiness Index by Province,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",1,,1.0
602,Satisfaction Level of Ten Life Aspects by Province,34,Social Resilience,,,1,,1.0
604,Happiness Index By Type of Area,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",159,,1.0
605,Happiness Index By Gender,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",160,,1.0
607,Happiness Index By Marital Status,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",161,,1.0
610,Happiness Index By Age Group,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",162,,1.0
611,Happiness Index By Role in The Household,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",163,,1.0
613,Happiness Index By The Number of Household Members,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",164,,1.0
615,Happiness Index By Educational Attainment,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",165,,1.0
617,Happiness Index By Household Income,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",166,,1.0
627,Dimensi Kepuasan Hidup Indeks Kebahagiaan,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",1,,1.0
628,Dimensi Afeksi Indeks Kebahagiaan,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",1,,1.0
630,Dimensi Makna Hidup Indeks Kebahagiaan,34,Social Resilience,,"&lt;p&gt;The 2017-2021 Happiness Index calculation method is different from the 2014-2021 method. The 2017-2021 Happiness Index is measured using 3 (three) dimensions: Life Satisfaction, Affect, and the Meaning of Life (Eudaimonia). While the previous method (2014), the Happiness Index is only measured using one dimension, namely Life Satisfaction.&lt;br /&gt;&lt;/p&gt;",1,,1.0
635,Anti-Corruption Behaviour Index (ACBI) by Dimension,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2022",158,,1.0
637,Indonesia Democracy Index (IDI) by Variables,34,Social Resilience,,"&lt;p&gt;Source: Statistics Indonesia, 2009-2020&lt;br /&gt;&lt;/p&gt;",169,,1.0
638,Indonesia Democracy Index (IDI) by Indicators,34,Social Resilience,,"&lt;p&gt;Source: Statistics Indonesia, 2009-2020 By 2015, there are two new indicators implemented: 
1. Indicators 25 which previously reports and news concerning the use of government facilities for the interests of certain nominees/candidates/political parties in legislative general elections is changed to policies of local government officials found guilty by the Administrative Court (PTUN)s ruling
2. Indicator 26 which previously reports and news concerning the involvement of civil servants in political parties in legislative general elections is changed to efforts to provide informations of Regional Government Budget (APBD) by local governments&lt;br /&gt;&lt;/p&gt;",177,,1.0
1187,The proportion of crime victims in the last 12 months reporting to the police,34,Social Resilience,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source : National Socio-Economic Survey&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,313,Percent,1.0
1191,Proportion of prisoners who exceed the period of detention of the entire number of prisoners,34,Social Resilience,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;
&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; A1 is a prisoner from the police&lt;/li&gt;
&lt;li&gt; A2 is a prisoner from the prosecutors office.&lt;/li&gt;
&lt;li&gt; A3 is a prisoner from the court.&lt;/li&gt;
&lt;li&gt; A4 is a prisoner from a high court.&lt;/li&gt;
&lt;li&gt; A5 ie cassation prisoner 

Source: Sistem Database Permasyarakatan, Dirjen Permasyarakatan Kemenkumham RI
&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",314,,1.0
1240,Number of Complaints Handling Human Rights Violations,34,Social Resilience,,Sumber : Komnas HAM,334,,1.0
1252,Percentage of Victims of Violence in the Last 12 Months Reporting to the Police,34,Social Resilience,,"&lt;p&gt;Source: Susenas&lt;/p&gt;&lt;p&gt;The survey time reference is 1 January - 31 December t-1. So that the 2021 data is obtained through the 2022 Susenas.&lt;br /&gt;&lt;/p&gt;&lt;p&gt;2015 and 2016: Reported crime incidents include theft, assault, violent theft, sexual harassment, and other crimes (availability of variables does not allow disaggregation of violent crime only)&lt;/p&gt;",308,Percent,1.0
1253,Percentage of Victims of Violence in the Last 12 Months Reporting to the Police by Sex,34,Social Resilience,,"&lt;p&gt;Source: Susenas&lt;/p&gt;&lt;p&gt;2015 and 2016: Reported crime incidents include theft, assault, violent theft, sexual harassment, and other crimes (availability of variables does not allow disaggregation of violent crime only).&lt;/p&gt;&lt;p&gt;The survey time reference is 1 January - 31 December t-1. So that the 2021 data is obtained through the 2022 Susenas.&lt;/p&gt;",217,Percent,1.0
1306,Number of Murder Crimes cases in the past year,34,Social Resilience,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;2012-2016: Statistik Kriminal 2016 dan 2017, BPS; 2017-2020: Pusiknas Mabes Polri&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",355,Cases,1.0
1308,Proportion of Population Who Became Victims of Violent Violence In The Last 12 Months By Region Classification,34,Social Resilience,,"&lt;p&gt;Sumber: Susenas KOR 2015 dan 2016 (diolah)
&lt;br /&gt;&lt;/p&gt;",310,,1.0
